sample_id,MIMAT0004602,MIMAT0003340,MIMAT0004592,MIMAT0004804,MIMAT0027498,MIMAT0027540,MIMAT0019020,MIMAT0023700,MIMAT0031178,MIMAT0022945,MIMAT0022286,MIMAT0027431,MIMAT0003228,MIMAT0022693,MIMAT0004748,MIMAT0019838,MIMAT0026720,MIMAT0019003,MIMAT0000103,MIMAT0027478,MIMAT0000070,MIMAT0031000,MIMAT0005586,MIMAT0018110,MIMAT0029782,MIMAT0027574,MIMAT0000093,MIMAT0003240,MIMAT0024598,MIMAT0027654,MIMAT0027359,MIMAT0027660,MIMAT0018971,MIMAT0031180,MIMAT0018192,MIMAT0004952,MIMAT0019964,MIMAT0016849,MIMAT0031016,MIMAT0027590,MIMAT0018997,MIMAT0027686,MIMAT0000075,MIMAT0027575,MIMAT0018931,MIMAT0019737,MIMAT0004610,target,split
GSM2278615,-0.6325591399429326,-0.6186002785870127,-0.3883054204936569,-0.0063889660020789,0.6825438684714105,-0.2814331637864177,0.2955075623271541,0.6746276229423026,-0.6361809639379232,-0.0396906448349066,-0.0318058723292341,-0.4384862978652311,0.9909819431097718,-0.2606422246036909,0.3405497382510372,0.8371918215140992,0.9906717683264225,0.1299253902807584,1.1523920968935826,0.5583119042344271,1.0307204928406395,1.0536213711705151,-0.1730278506682551,-0.1980820862804633,-1.55616265557393,-0.1527312169971156,-0.1178700534142489,-0.3218112123561286,0.9656942574590262,0.5800600628682172,1.1522851168927668,0.0918524459250829,0.063929260949825,-0.1135852399121128,-0.8181670707499777,0.2034070561614681,0.7461028645279889,-0.5382534673779804,-1.077062450215699,0.4072446178215334,-0.1883107968970148,-0.5037632415210067,0.1266279724445765,-0.1366232325506149,0.4643960794863022,-0.1756664993359681,-0.3702499736944393,1,train
GSM2278616,-0.5585604594412978,-0.4776581737093015,-0.4739141024289258,0.0326180795619142,0.2704735986546066,-1.4325495076933743,0.4150294218712702,1.9989366193631903,1.1267338299381886,-1.1507504283597096,-0.4106847915146434,-0.3940731978235238,-1.1302231385224442,-0.2669084622446241,0.6689566578753583,-0.5611490947964815,-0.2138605481958229,-0.2847243887330175,0.9533768544352256,2.3274941128420297,1.7732041500164202,0.9036938184031452,0.4361557910368004,-0.5323185465949566,-1.014999228946774,0.1260847931961743,-0.078969559492996,-0.1739493681133625,0.1385607687677684,-0.2212316011895704,-0.0169695480071322,-0.4762516697749734,-0.6501823217969553,-0.4492910228680825,-0.0129255131762439,1.1773768467232582,0.5256422008510188,-0.515910151469854,-1.3207323065009011,-0.8508560120025725,-0.3384896266187945,-0.8106869166252398,0.7156278000938594,1.9085687597452057,-0.2190912753882328,-1.4571028155500974,-1.0026996981154752,1,train
GSM2278617,-0.0662347910443324,0.5759553954714502,-0.6084972606593576,-1.190761649275845,0.2125156571023563,-0.9123927666728048,0.3635964781820111,0.1745780271970402,-0.5363690400269883,-0.7694358315006159,0.0868104529206292,-0.6054070271670225,-0.8792407840063712,-0.6492009344941317,0.1381807388187007,-0.8698106675250832,-0.4092115572805674,-0.8557059245746655,0.4031918752043046,0.3790079554053862,0.6847403318378723,0.0133287813841147,2.336522595798788,-0.7550977734129706,0.2465836343546361,2.028289238894214,0.535051086757506,-0.4965956939172268,0.3805754560601129,-0.4852805973594948,0.5019136735839712,-1.4098285513612143,-0.6352536653375442,0.1539081258349259,-1.115327173012237,0.4412769110150293,-0.0571225652834932,-0.0426761509661964,0.4708529878921653,0.0798502855459816,-1.09933257241795,-0.1140390634825532,-0.2206552968118026,-0.1332619124567216,0.3154707564128958,0.1458481279689061,0.0359840098095474,1,train
GSM2278618,-0.3821812631976495,-0.6722886068373563,-0.3925245509161675,-0.0858066762573822,-0.1867102852438142,-1.22310655815449,-0.7151789688303676,-0.0542041926894064,-0.3450286946234733,-0.4117971890081154,0.0774946537635723,-0.3338364246143796,0.3319099048450488,-0.3853191474925131,0.5486526503435015,-0.9181551847462888,-0.2428998679749131,-0.4091148772864216,-1.0394557922929968,1.1597762877911773,-0.7940881620633322,0.527364582827905,0.0569880030417706,-2.3122206262746525,-0.3603471223331557,0.1497688246431948,-0.7678625502826385,-0.3256456410011324,1.1889183140991086,0.1887314485512443,1.3777528842552156,-1.642709747691417,3.160955618372067e-05,-0.2429096408858999,-0.3893782645864114,0.5989548746006095,-0.5812392862229018,-0.2362361326650807,-2.899990093971481,1.579698671849736,0.0069463017604875,0.3219302640123085,-0.6204425329592823,-0.1289827490988588,-0.3853231334576061,-0.698837355381652,-0.5724960509881281,1,train
GSM2278619,-0.4795717950072639,-0.3055396203470707,-0.4243408778657623,-0.0363039799766874,-0.3484323840185805,-0.809019626744081,0.9138950276601266,-0.4054384514161518,-0.5064920206611371,0.1635633996485805,0.9153233794398448,0.1738799022711314,-0.6263916298667467,-0.7484710447586936,-0.7383689531137546,0.9259459361037278,-0.6233376146645436,-0.7020575361222844,-0.910481172643818,-0.8393019084480193,-1.453257107942173,0.367640690704765,0.1785050860265225,-0.4319625621931257,0.7235096121201854,0.2940215136369016,-1.7649694694090838,-0.4910618752582511,-0.3364446659605473,-0.1640733472835748,0.8943178740376263,-1.2824333004534707,0.078501348592745,0.7381135311588035,0.2272892489728083,-0.8130496793349903,-0.1661964933087486,-0.7281271377395085,-0.3680497241786183,-0.3087680761627004,-0.0926349379610086,-1.0358714244689644,-0.6861406687691849,0.4866715061023798,-0.8987325370672161,0.2415833679205995,-1.0210533935920214,1,train
GSM2278621,-0.573679301580953,-0.4033463368767229,-0.1131470304855195,-0.8085968696214353,0.5187318755169512,-0.489447510549004,0.9334038430985144,0.5504955910619981,-0.1812539195693389,-1.1420717415709083,0.0724920259996176,-0.5945918650912263,-0.0298493736214287,-0.5033913500692023,-0.6960508950198181,-0.247584238850511,0.8262588799789534,-0.4193281623828987,-0.9404726229261776,-0.4420843257484277,-1.7336316360170947,-0.1565517015611301,0.5416208382795851,-0.6006219224452298,0.6144792134138696,0.7713335722622129,0.050294631226646,0.0357498511378512,-0.0116814220450068,0.7715247723216772,0.1746204080797812,-1.561224118415151,0.2339763568169233,0.6918631643618743,-0.6874088943141664,-0.4174351729702518,0.2116494256205502,-0.3542720700082519,-0.2581975444778311,-0.0479693161428903,0.1831736585197942,0.6545991423192948,-0.532248605625386,1.2114039452337542,-0.171829523539865,-0.412801752857646,-0.099223334642787,1,train
GSM2278622,-0.5570688789344623,-0.8206828643571208,-0.543069455400664,-0.1560332741699442,-0.7343782540808116,-0.291833216715754,-0.2700706772050675,0.613103728967678,-0.0894473945891903,0.0938930220128559,-0.0971184812575337,-0.4582318084161831,-0.5648426111033962,-0.6632022347209945,-0.791411262534728,-0.932723884437305,-0.6554242825827881,-0.5245473308212221,-0.3749998374630344,-0.2334258664941496,0.7515146762166969,0.0606982461993724,1.0801043631984606,-1.375162076079255,0.2904578454047915,1.234391078805721,-1.1888589527188085,-0.2904996760044424,-0.0619190787437172,0.0037294958220267,0.4265591082960846,0.4133185565069635,-0.1178118014204482,-0.4424484984805693,0.4043464204663267,1.8975516878101504,0.3240897849231244,0.3750174428467161,-0.809880437987063,0.0560271908469887,-0.1150472794213133,0.6873338546128227,-0.3169702070135219,-0.9544134536390642,0.0174152973873472,0.1730278673762485,0.3951798813532679,1,train
GSM2278624,-0.7470131206119491,0.4983374011294303,-0.3686922014705032,-0.1016298562199059,-1.7475249518235254,0.1232369024238732,0.3940549725816857,-0.019224153452055,-0.3693339567392599,-0.3351114359618632,2.114587121943422,-0.8897292463275593,-0.5191108729099358,-0.2007471910466311,-0.2216539596250736,-0.7333261107326742,-0.2958989170803868,-0.207611972325083,-0.7018532563665442,0.1020282780874589,-0.052903249267536,-0.1084669220648745,0.6030123030828,0.3280012509648302,-0.8373938152908764,-0.714680981810439,-0.3937925335191334,-0.4602170752423722,0.7241801046418918,-0.3093792088332999,-0.0583582337532785,-1.793360364968333,0.1867779853118776,0.0472890214795815,0.126331346636636,0.2327143323281346,0.8601680696732483,0.4181791644454126,-0.1944378955343798,0.2431505757811501,-0.3170077569296566,-0.3762166179800874,0.8602271241455366,-0.319458730974676,-0.3578494602684892,-0.4445051636903064,0.2439017476413564,1,train
GSM2278625,-0.4333648680288775,-0.0566319936274014,-0.7638463934880934,-0.3374701075208591,-0.3961338114610054,0.5245244690711699,0.207197780618235,0.6844097872684386,-0.8350741516154924,-0.5442801629603617,-0.4281522581000395,-0.5557101863987401,0.8254527422272807,-0.4391380178831347,0.6372262081240588,-0.9371662836169782,0.1412192112857454,-0.6532099307445083,-0.0757195491338346,-0.139670701606434,-0.0963371238279153,1.5732145133117388,1.9270043601382167,-0.877108785422478,1.1995387388664405,1.0252605748882857,-0.0943003920678157,-0.6344680427337707,-0.3554191898335438,0.4593097631062312,0.0632135198086091,-0.7579325490333705,-0.2339630302356329,-0.7383519874769658,0.2567948631713468,0.7487474020440431,0.6332410611219466,-0.0156313880495107,0.2286647851688133,0.3251136668344383,0.0829687811369188,-0.6241364528798602,0.0039674024031099,-0.1061037910474479,-1.0264480363741686,-1.0921993884702976,0.5975985225778233,1,train
GSM2278626,-0.674524768125989,-0.1477590522085266,-0.3833257691466531,-0.8583747941659947,0.6110698464277157,-0.0196108570845094,1.2092867173082276,0.6404891310949209,-0.5490111518202968,-0.8708962063091283,-0.6698112617077652,0.1066836838459006,-0.4107441304546037,-0.6011737364401211,-0.5319758053621942,-0.2222523723062461,-0.1406000287412115,-0.7643844873478093,-0.7683506831971257,1.2003248900314378,-1.3673319449243138,0.1087470961168662,0.7465255372865054,0.4449222643899639,1.2423344093671769,-0.3084637326179352,0.1732476920966653,0.0746075729492655,0.8186971801397056,0.3509790258299808,0.9690781954936404,-0.0296085147446351,0.3873115133279466,-0.0779673242140188,-0.8917083482333835,0.822947968148493,0.737375566529892,-0.5319222497739269,-1.0126913421370618,-0.3944711456506443,-0.6794152444642727,-0.30402141453503,0.0455606421951179,0.8945175726631406,-0.0538807789773093,-1.5769173711478917,-1.3324916506925188,1,train
GSM2278628,-0.4896301562347561,0.4583695008160349,-0.4685796152036899,0.2808993118186307,1.2866981535977355,-1.1353941417867983,-0.5066270164669993,0.0552421126979651,0.6466099164239518,0.1618944803565458,-0.1053687283256574,0.2589088409196091,-0.6625253818361396,-0.7416171168800633,-1.3445741331895338,1.4827138801118924,-0.2343636648322362,-0.2845513816373876,-0.8112758050235187,-1.5923121545768004,-1.129683505108268,0.4349134849873263,-0.1493237564344622,0.4819527408491991,-0.3075671438924381,-0.3786979679296889,-0.3919980551870713,0.5809558247499667,0.8459413282828391,-0.1544041054349429,0.9222902226333656,0.1454144566444447,-0.995722043079757,1.4227782138566436,-0.4420620644746362,0.6603805355496366,0.2519101078978588,-0.6497460667916597,-0.4469399991565488,0.9538572772086952,-0.4966525170672308,-0.8679087109614136,-0.9605601919439656,1.5236607943102862,-0.3038040882151674,-0.6225714147265222,0.0522395008310074,1,train
GSM2278629,-0.2846292475083808,-0.2885379122188758,0.0452186403441998,-0.4239023616981682,-0.7238870474008642,-0.2783862376087814,1.7750428226240096,0.750231525257333,0.5175121388053223,0.2727521144776896,-0.4643627034085898,-0.4153515143218733,0.088779352888471,0.6019015200944118,-0.5084450625349386,-1.5535320236566124,0.1646484642559914,-0.3160261952537494,-0.8143724860678523,0.4310140143362932,0.2493617618899662,0.5620142811851058,1.102058414337712,-0.5866661146199758,-0.985994758564811,0.992728334025204,-0.7001975221612144,-1.1791994529321868,0.1592205254781985,-0.7067893521304125,0.9395381164452538,0.8858714126855879,0.1647511475274965,-0.0202391792239637,-0.3049069381156142,-0.7290331987674581,0.7753752574200737,-0.3977936844096884,1.2413956408502238,1.792580464941495,-0.8994430639280102,-0.4046283722985003,0.5365558491006942,-0.0511989593923256,-0.6218442187854417,-0.929125890739743,0.0198749392495958,1,train
GSM2278632,-0.3403185331995741,-0.8406089540761232,-0.1713150669813964,-0.8870111743001193,-1.8175900152859708,-0.2079619368588018,0.5947973861406611,0.8919884311525379,-0.3594046657985362,-0.7653361272229043,0.9348836830437202,-0.8645916931663178,0.0212359584181568,-0.6323873739058736,-0.947501644856334,-1.0629988313583036,-0.1827765843772782,-0.0155658828588769,-0.5222586216363959,1.5429806107770765,0.1048675041251723,-0.6059526341976421,0.5966923148627711,1.570117403577331,0.8043219021412035,-0.6226534047434272,-0.4623085279287174,-0.8184601387581881,1.2747102102720027,0.1162396380293602,1.2490085474330117,-0.3208526203103566,-0.0668430526647624,-1.5604755012323066,0.6604947002644447,0.0433563361200333,0.0082830605954755,-0.3847111844513811,-0.4821285470825297,0.4095117042897468,-0.613377250283965,-0.2370479404148174,-0.6410159426042108,0.7421570634307803,-0.5857667693453107,-0.4139745522053784,-0.2461485649566029,1,train
GSM2278633,-0.4123936010180968,-0.7801199159870212,-0.4486243777112324,0.8251939867200805,0.0072392988306266,-1.3642566549676272,0.8912639409222249,0.9383856665514284,-1.0838831250568957,0.0327989716241265,1.1491352048911054,0.1279831657938923,-0.6474957424468277,-0.2788110111434339,-0.3740317266713844,-0.7484046125896776,-0.6683002466364656,-0.2064416090832667,-0.7658074378963049,0.2179777126021411,-0.4024632571254389,0.9569325574485948,0.4960228120147288,1.7177467570809122,0.8282889554872154,0.4026247795453052,-0.7581395656236921,-1.0852600336838845,0.2800361812703994,-0.649113401220024,0.1711049476357258,-0.557247220752343,-0.6423590628977709,-0.9369946130904286,-0.4019177320894041,-0.9885232106158928,-0.180793424853446,-1.0968299581086147,-0.7691765796384232,-0.4598293436246879,0.1518996554561433,-1.4216058706857688,-1.7339515831896717,0.760317438464692,-0.9908500240358724,-0.0405546014068555,0.9998963617148544,1,train
GSM2278634,-0.4270121958681455,-0.6073386719660099,-0.4982692451690342,-0.2585705282147403,0.3596240927190932,0.2749961377710987,1.0284883334833932,0.6958129227543343,-0.7029925525543992,-0.1818775863912762,-0.4000331052080901,-0.2266660410482442,-0.2541552374704578,-0.4493605909722316,0.6345301856859907,1.5209521436758895,-0.1592096590831115,-0.7300056259545963,0.4354463949128157,-0.2396463513105062,0.3313329887074527,0.4063936911950557,-0.4397636538693502,-1.0522919719365265,0.5545865646556107,0.0334265884994759,0.3193308895245521,-0.856537333316647,0.3166566290247881,-1.8232403331466775,0.3547771530814143,-1.776544786205654,-0.5754245057628761,-0.3282114190574143,-0.6282753487559931,-0.3342940586087052,0.1920942631049448,-0.6850025790176734,0.6959473422670026,-0.8529654299104765,-0.1961732430070107,-0.337639327733428,0.3385786515010709,0.7271669129131025,-0.497770511854546,-1.0025960041649289,-0.4398453999410487,1,train
GSM2278636,-0.4646154868096926,-0.6412551809639913,-0.0840165676970637,-1.517249056683645,0.0116273981221918,-0.9200729962092206,2.168138967974102,-0.5009194053199469,-0.5599247784266818,-1.121865458998236,-0.5091693877087832,0.107024230029491,0.3180439420502603,-0.3478746900284133,0.5871149958987932,-0.4532772172629126,0.6351332209463524,-0.1836722334766766,-1.282641932320066,1.146490468212702,-1.3823094671757692,-0.6577505151631315,-0.920137246943286,-0.8985473402437971,1.079849875821843,0.9853891580306008,-1.6449363968814037,-0.8011196111099596,-0.9297350252658544,-1.2533436649567549,-0.5142816659493222,-0.8672514178163454,-0.2835241484896881,-0.4633454128699031,-0.2012969274309999,0.2174936567325335,0.9294921733395296,-0.5752845831025751,-0.4488591995256918,0.5202870833324376,-0.2296157395919768,-0.2178723377333585,-0.812218858848632,0.0720216025795557,0.4457100767250711,0.628391698168855,0.3260429370569236,1,train
GSM2278637,-0.5482501870829227,0.3731740344260494,-0.5826617791702501,-0.1884310290537252,0.0689003227436858,-1.2167975859960942,0.6593655244708764,0.4485640266855831,0.2283611473703938,-0.0556588448346835,-0.3188625337909309,-0.1525196408085391,-0.7644759460232398,-0.1853839571039714,0.4100044059419724,-0.114287607392134,-0.1582400481964719,-0.6593511278372142,-0.2832705575316513,0.994991097979281,0.299301618277181,-0.3350508498480963,-0.8234133798437436,0.1522381283081758,-0.872866544517435,-0.2081267432890466,0.4632080950661599,-0.2166436737141013,-1.088191566245471,-0.0351727640175172,-0.7944155565736959,-0.5037874436192662,-0.433619489629895,-1.026422492916896,-0.2026490788574819,0.0225472401315819,-0.3438024275746838,-0.013211129810268,-1.2068304183681329,-0.1151798625000681,-0.2572018603716417,-0.4942300356556782,0.2243044404464717,1.286747031861904,-0.0101012445360784,-0.5706040070507227,-0.213588497263729,1,train
GSM2278638,-0.6076615849326721,-0.1806645385231201,-0.3937207540570064,-0.2384552942675162,-0.6402513456618543,-0.0344278248729845,0.94662049546277,1.687991487072506,-0.9590621562000242,0.2999267702834235,-0.9230295556122244,1.1808319866375157,1.161689491502245,-0.3705597541827988,-0.0356408042570095,0.8208593790808693,0.2708039742467904,-0.6047699415363867,-1.273934343317818,0.8139512707041644,0.1043997324108782,-0.0517083887529811,1.552672649481497,-0.2365958072913223,0.658656992685169,1.278538848487364,0.5272872804840452,-0.5913567087724381,1.3856263198704692,-0.5755769982012788,1.5391261878821023,-0.8927531003755976,-0.2029343495517544,-0.5930350474777338,-0.6302758152066666,0.3327595182283429,-0.0798619374868502,-0.5219697589121599,-0.3419310292908225,-0.63652527308688,-0.6890886368386918,-0.6835017673396772,-0.5228190631714719,0.29585053190884,-0.5665189438380374,-0.7211880537510824,0.0991097901277321,1,train
